ID,CreationDate,Score,ViewCount,AnswerCount,FavoriteCount
"62468","2019-10-31 12:14:14","1","15","<regression><class-imbalance>",""
"62470","2019-10-31 12:56:03","0","27","<keras>",""
"62472","2019-10-31 13:35:14","0","41","<keras><time-series><dropout>",""
"62474","2019-10-31 13:43:57","0","18","<python><pandas><sas>",""
"62476","2019-10-31 14:00:18","0","41","<machine-learning><batch-normalization>",""
"62477","2019-10-31 14:50:44","0","31","<machine-learning>",""
"62480","2019-10-31 15:11:01","1","207","<classification><random-forest>",""
"62482","2019-10-31 15:24:45","2","35","<neural-network><deep-learning><keras><multiclass-classification><mlp>",""
"62485","2019-10-31 15:34:17","2","25","<nlp><natural-language-process>",""
"62486","2019-10-31 16:04:53","0","20","<neural-network><deep-learning><scikit-learn><mlp>",""
"62487","2019-10-31 17:17:35","0","18","<bigdata><nosql><relational-dbms>",""
"62490","2019-10-31 18:04:33","0","13","<graphs><nosql><relational-dbms>",""
"62493","2019-10-31 19:08:23","2","39","<python><classification><categorical-data><dimensionality-reduction>",""
"62495","2019-10-31 20:51:48","0","9","<machine-learning><time-series><data-mining><sequence><sequential-pattern-mining>",""
"62496","2019-10-31 21:28:19","0","15","<machine-learning>",""
"62500","2019-10-31 22:03:50","-1","17","<clustering><k-means>",""
"62501","2019-10-31 22:10:30","2","43","<pandas><dataframe>",""
"62504","2019-11-01 00:06:20","1","36","<machine-learning><neural-network>",""
"62511","2019-11-01 05:37:23","1","24","<machine-learning><deep-learning><time-series><preprocessing>",""
"62512","2019-11-01 07:51:22","0","51","<neural-network><keras><tensorflow><loss-function><numpy>",""
"62516","2019-11-01 12:35:58","1","51","<cnn>",""
"62518","2019-11-01 12:56:27","0","81","<machine-learning>",""
"62521","2019-11-01 13:27:56","0","27","<python><neural-network><deep-learning><reshape>",""
"62523","2019-11-01 13:44:39","0","39","<machine-learning>",""
"62525","2019-11-01 14:09:19","0","236","<pandas>",""
"62529","2019-11-01 15:16:36","0","41","<machine-learning><python><pca><dimensionality-reduction>",""
"62530","2019-11-01 15:32:22","0","132","<keras><tensorflow><pandas><etl>",""
"62532","2019-11-01 16:31:24","0","18","<machine-learning><feature-selection><feature-engineering>",""
"62534","2019-11-01 17:10:53","0","45","<machine-learning><regression><predictive-modeling>",""
"62535","2019-11-01 17:19:50","1","21","<python><text-mining><text>",""
"62538","2019-11-01 18:20:23","1","19","<machine-learning><nlp><data-augmentation>",""
"62541","2019-11-01 19:06:32","0","13","<machine-learning-model>",""
"62542","2019-11-01 19:11:02","1","15","<python><deep-learning><tensorflow><preprocessing><numpy>",""
"62547","2019-11-01 19:44:09","1","16","<machine-learning><classification><regression>",""
"62548","2019-11-01 20:00:47","0","47","<r><missing-data>",""
"62549","2019-11-01 20:20:21","1","102","<python><scikit-learn><scipy>",""
"62550","2019-11-01 20:30:20","0","51","<machine-learning><classification><scikit-learn><feature-selection>",""
"62551","2019-11-01 20:45:20","3","67","<machine-learning>",""
"62553","2019-11-01 22:37:33","2","50","<data><data-cleaning><preprocessing><feature-scaling>",""
"62556","2019-11-02 00:30:31","3","55","<machine-learning><python><random-forest><decision-trees>","0"
"62558","2019-11-02 02:31:47","0","38","<machine-learning><loss-function><natural-language-process><language-model>",""
"62561","2019-11-02 07:03:21","0","15","<machine-learning><dimensionality-reduction>",""
"62563","2019-11-02 07:50:14","1","6","<machine-learning><bayesian><non-parametric><bayesian-nonparametric>",""
"62569","2019-11-02 12:48:27","1","22","<neural-network><accuracy><error-handling>",""
"62571","2019-11-02 13:31:40","0","95","<neural-network><feature-selection><transfer-learning><embeddings><features>",""
"62572","2019-11-02 13:36:36","0","9","<machine-learning><ocr>",""
"62578","2019-11-02 16:51:29","0","92","<python><text-mining>",""
"62579","2019-11-02 16:58:39","0","13","<machine-learning><classification><statistics>",""
"62582","2019-11-02 19:19:41","0","39","<neural-network><deep-learning><dataset><image-preprocessing><features>",""
"62583","2019-11-02 20:09:44","4","251","<scikit-learn><training>",""
"62584","2019-11-02 20:24:05","1","29","<keras><tensorflow><cnn><gpu><colab>",""
"54878","2019-07-01 22:48:43","2","53","<anomaly-detection><outlier>",""
"54883","2019-07-02 05:17:32","0","33","<machine-learning><python><data-science-model><azure-ml>",""
"54885","2019-07-02 05:51:21","0","55","<machine-learning><statistics><data-science-model><feature-scaling><distribution>","0"
"62585","2019-11-02 21:00:22","0","43","<data-mining><pandas><data-cleaning><k-nn><error-handling>","1"
"62589","2019-11-03 01:48:00","0","13","<neural-network><deep-learning><gradient-descent>",""
"62590","2019-11-03 01:50:20","0","240","<scikit-learn><pickle>",""
"62592","2019-11-03 03:05:26","3","43","<predictive-modeling><churn><aggregation><survival-analysis>",""
"62593","2019-11-03 03:21:41","0","30","<machine-learning><python><deep-learning><keras><lstm>",""
"62594","2019-11-03 03:29:23","1","25","<pandas><dataframe><geospatial>",""
"62595","2019-11-03 05:01:38","0","24","<classification>","1"
"62596","2019-11-03 05:15:30","0","23","<machine-learning><gradient-descent><gaussian><kernel><discriminant-analysis>",""
"62598","2019-11-03 06:49:58","0","20","<nlp><lstm><rnn><word-embeddings>",""
"62599","2019-11-03 07:14:29","0","18","<machine-learning><deep-learning><naive-bayes-classifier><generative-models>",""
"62600","2019-11-03 07:30:11","1","23","<machine-learning><python><predictive-modeling><machine-learning-model>",""
"62605","2019-11-03 10:01:03","0","9","<neural-network><classification><pytorch>",""
"62612","2019-11-03 18:25:00","1","32","<tensorflow>",""
"62613","2019-11-03 18:26:34","1","14","<machine-learning><machine-learning-model>",""
"62616","2019-11-03 19:57:27","1","35","<python><neural-network><keras><recommender-system><embeddings>",""
"62617","2019-11-03 20:59:44","1","35","<forecasting><time>",""
"62622","2019-11-04 03:05:37","0","39","<keras><tensorflow><loss-function><numpy>",""
"62623","2019-11-04 03:08:08","0","81","<machine-learning><classification><multilabel-classification>",""
"62624","2019-11-04 03:15:54","1","27","<dataset><visualization><graphs>",""
"62627","2019-11-04 04:50:55","0","25","<deep-learning><convnet><pytorch><data-augmentation>",""
"62628","2019-11-04 05:10:24","0","26","<python><logistic-regression><gradient-descent>",""
"62630","2019-11-04 05:27:49","0","23","<data-analysis>",""
"62634","2019-11-04 06:37:49","0","237","<xgboost><multilabel-classification>",""
"62638","2019-11-04 08:46:37","0","44","<neural-network><sequence-to-sequence><nlg>",""
"62640","2019-11-04 10:47:03","1","35","<machine-learning><feature-selection><model-selection>",""
"62645","2019-11-04 12:03:16","0","60","<cross-validation><overfitting><sampling>",""
"62649","2019-11-04 12:55:42","3","145","<svm><proximal-svm><least-squares-svm>",""
"58136","2019-08-24 16:46:14","1","27","<nlp><nltk>",""
"58137","2019-08-24 16:59:47","4","59","<scikit-learn><time-series><regression><lasso>",""
"58138","2019-08-24 17:59:25","5","159","<deep-learning><cnn><loss-function>",""
"58139","2019-08-24 20:10:40","8","316","<machine-learning><xgboost>","1"
"58142","2019-08-24 20:46:24","1","74","<python><data-cleaning><nltk>",""
"58144","2019-08-24 21:24:02","2","30","<machine-learning><time-series><forecasting>",""
"58145","2019-08-24 22:02:16","1","29","<machine-learning><python><time-series>","1"
"58151","2019-08-25 01:01:29","0","40","<dataset><audio-recognition>",""
"58155","2019-08-25 05:41:10","1","35","<machine-learning>",""
"58160","2019-08-25 07:51:59","0","53","<time-series><xgboost><forecasting>",""
"58162","2019-08-25 08:23:51","1","23","<neural-network><keras><convnet>",""
"58163","2019-08-25 09:13:45","1","165","<optimization><gan>",""
"58165","2019-08-25 11:38:39","1","17","<python>",""
"58170","2019-08-25 13:37:15","1","19","<hyperparameter><hyperparameter-tuning>",""
"58171","2019-08-25 14:08:08","7","717","<neural-network><deep-learning><autoencoder>","2"
"58172","2019-08-25 14:57:43","0","48","<keras><cnn><lstm>",""
"58173","2019-08-25 15:02:59","3","116","<deep-learning>",""
"58180","2019-08-25 21:36:30","2","120","<python><visualization><matplotlib><seaborn>",""
"58181","2019-08-25 21:37:02","4","217","<scikit-learn><cross-validation><boosting>",""
"58183","2019-08-25 23:56:20","1","38","<machine-learning><python><kaggle><pipelines>","1"
"58184","2019-08-26 01:27:07","5","34","<machine-learning><training><generalization>",""
"58185","2019-08-26 03:11:12","0","40","<clustering>",""
"58186","2019-08-26 04:20:06","0","57","<machine-learning><nlp><information-retrieval><transformer>",""
"58187","2019-08-26 05:28:30","0","8","<machine-learning><regression>",""
"58188","2019-08-26 05:30:21","0","28","<python><pickle>",""
"58189","2019-08-26 05:45:49","1","510","<tensorflow><loss-function><image-recognition>","1"
"62783","2019-11-06 17:47:32","0","31","<multiclass-classification><missing-data><pyspark>",""
"62784","2019-11-06 18:23:53","0","24","<machine-learning><deep-learning><cnn><faster-rcnn>",""
"62787","2019-11-06 18:42:04","0","14","<time-series>",""
"62788","2019-11-06 19:23:05","0","42","<nlp><lstm><bert>",""
"62793","2019-11-06 21:04:33","0","21","<python><data-mining><clustering><k-means>",""
"62794","2019-11-06 21:11:46","1","33","<python><predictive-modeling><feature-engineering><data-science-model><encoding>",""
"62657","2019-11-04 15:00:09","1","16","<python><classification><nlp><word2vec>",""
"62658","2019-11-04 15:22:32","8","3501","<tensorflow><nlp><pytorch><bert>","5"
"62660","2019-11-04 15:44:58","0","16","<deep-learning><yolo>",""
"62661","2019-11-04 15:48:26","0","17","<machine-learning><python><predictive-modeling><geospatial>",""
"62662","2019-11-04 16:24:07","1","107","<markov>","2"
"62663","2019-11-04 16:41:16","0","30","<machine-learning><python><neural-network><time-series><forecasting>",""
"62664","2019-11-04 16:48:02","1","81","<machine-learning><lightgbm>",""
"62667","2019-11-04 17:41:26","0","15","<r><hurdle-model><marginal-effects>",""
"62671","2019-11-04 19:21:58","0","15","<machine-learning><neural-network><deep-learning><reinforcement-learning><backpropagation>",""
"62674","2019-11-04 20:07:11","0","29","<scikit-learn><nlp><feature-selection><feature-engineering>",""
"62676","2019-11-04 21:00:01","0","15","<keras><tensorflow><transfer-learning>",""
"62677","2019-11-04 21:01:52","1","30","<neural-network><keras><loss-function>","1"
"62678","2019-11-04 21:26:39","0","11","<machine-learning><time-series>",""
"62680","2019-11-04 23:35:53","0","17","<deep-learning><reinforcement-learning>","1"
"62681","2019-11-05 00:19:59","1","28","<machine-learning><xgboost><feature-engineering>",""
"62686","2019-11-05 01:52:48","0","11","<machine-learning><fuzzy-logic>",""
"62687","2019-11-05 01:56:08","0","35","<python><clustering><k-means><unsupervised-learning><pyspark>",""
"62689","2019-11-05 02:26:49","2","183","<machine-learning><python><deep-learning><opencv>",""
"62690","2019-11-05 02:44:41","0","21","<sequence-to-sequence><attention-mechanism>",""
"62691","2019-11-05 04:45:01","1","32","<visualization>",""
"62694","2019-11-05 06:11:46","3","574","<python><ipython><scala>",""
"62697","2019-11-05 07:36:44","0","70","<machine-learning><neural-network><deep-learning><cnn><prediction>",""
"58191","2019-08-26 06:40:39","0","43","<keras><lstm><recurrent-neural-net>",""
"58196","2019-08-26 07:57:50","2","65","<python><scikit-learn><normalization><lightgbm>","1"
"58198","2019-08-26 09:21:39","0","65","<causalimpact>",""
"58202","2019-08-26 10:39:29","0","39","<machine-learning><python><gensim><similar-documents>",""
"58208","2019-08-26 12:58:02","0","52","<dataset><image-classification>",""
"58209","2019-08-26 13:09:35","2","106","<python><pandas><dataframe><data-indexing-techniques>","1"
"58211","2019-08-26 13:30:23","2","94","<machine-learning><convolution>",""
"58216","2019-08-26 14:11:54","0","14","<gan><generative-models>","1"
"58217","2019-08-26 14:59:42","2","117","<machine-learning><python><classification><time-series><data-science-model>",""
"58220","2019-08-26 15:33:05","0","45","<neural-network><keras><training><optimization>","0"
"58221","2019-08-26 16:09:28","1","47","<tensorflow><pip>",""
"58222","2019-08-26 16:48:16","0","115","<python><keras>",""
"58223","2019-08-26 17:10:10","0","26","<regression><gaussian-process>",""
"58224","2019-08-26 17:10:17","2","19","<deep-learning><distribution><gaussian><probabilistic-programming><gaussian-process>",""
"58225","2019-08-26 17:19:05","0","198","<scikit-learn><regression><xgboost>",""
"58226","2019-08-26 18:02:06","0","16","<tensorflow><image-classification><multilabel-classification>","1"
"58227","2019-08-26 18:06:50","0","28","<python><forecasting>",""
"58228","2019-08-26 18:16:32","1","41","<clustering><k-means><unsupervised-learning>",""
"58232","2019-08-26 20:47:50","0","327","<python><pandas><data>",""
"58235","2019-08-26 22:02:56","0","25","<pandas>",""
"58236","2019-08-26 22:30:17","3","511","<python><pandas><dataframe>",""
"58237","2019-08-26 23:02:51","2","166","<neural-network><training>",""
"58238","2019-08-27 01:53:45","0","6","<dataset><model-selection><databases>","1"
"58239","2019-08-27 05:32:30","1","20","<cnn><accuracy><mnist>",""
"49693","2019-04-21 20:06:22","0","58","<r><time-series><data-analysis>","1"
"49695","2019-04-21 21:08:19","0","74","<momentum>",""
"49697","2019-04-21 22:44:23","0","167","<python><random-forest><feature-extraction>",""
"49700","2019-04-22 01:01:08","1","446","<python><classification><keras><k-means>",""
"49702","2019-04-22 02:25:28","0","11","<regression>",""
"49706","2019-04-22 05:36:41","0","26","<machine-learning><deep-learning><keras>",""
"49709","2019-04-22 09:25:25","2","551","<neural-network><deep-learning><convnet><autoencoder>","1"
"49710","2019-04-22 09:42:39","0","161","<model-selection><pytorch><caffe><torch><vgg16>",""
"49711","2019-04-22 09:53:55","1","48","<machine-learning><keras><loss-function>",""
"49712","2019-04-22 10:41:28","7","1083","<nlp><natural-language-process><stanford-nlp>","0"
"49715","2019-04-22 14:10:32","0","14","<bigdata>",""
"49718","2019-04-22 14:35:02","0","38","<machine-learning><preprocessing><feature-scaling>",""
"49720","2019-04-22 15:56:36","1","68","<machine-learning><neural-network><deep-learning><lstm><supervised-learning>",""
"49405","2019-04-16 14:01:10","2","2938","<keras><yolo>",""
"49416","2019-04-16 16:09:49","0","26","<python><neural-network><deep-learning>",""
"49417","2019-04-16 16:57:23","0","109","<python><cross-validation>","0"
